Dia,Codi estació,Estació,Codi variable,Descripció variable,Cabal canal (m³/s)
21/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
21/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.87
20/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
20/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.88
19/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
19/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.71
18/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
18/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
17/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
17/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.10
16/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
16/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.76
15/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
15/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
14/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
14/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
13/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
13/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.01
12/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
12/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.01
11/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
11/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
10/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
10/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.98
09/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
09/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.07
08/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
08/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.09
07/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
07/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.11
06/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
06/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.98
05/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
05/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.05
04/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.99
03/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.94
02/08/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.04
28/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
27/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
27/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
26/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
26/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
25/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
25/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
24/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
24/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
23/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
23/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
22/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
22/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
21/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
20/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
19/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
19/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
18/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
18/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
17/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
17/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
16/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
16/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
15/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
15/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
14/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
14/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
13/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
12/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
12/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
11/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
11/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
10/07/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
09/06/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
08/06/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
24/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
23/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
23/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
22/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
22/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
21/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
21/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
20/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
19/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
18/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
17/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
17/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
16/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
16/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
15/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
15/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
14/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
14/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
13/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
13/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
12/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
11/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
11/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
10/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
10/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
09/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
07/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
06/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
06/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
05/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
05/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
04/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
04/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
03/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
03/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
02/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
02/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
01/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
01/05/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
30/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
30/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
29/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
29/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
28/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
28/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
27/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
27/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
26/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
26/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
25/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
25/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
24/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
24/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
23/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
23/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
22/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
22/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
21/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
21/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
20/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
20/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
19/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
19/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
18/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
18/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
17/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
17/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
16/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
14/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
13/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
13/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
12/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
12/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
11/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
10/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
09/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
09/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
08/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
08/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
07/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
07/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
06/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
06/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
05/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
05/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
04/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
04/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
03/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
03/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
02/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
02/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
01/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
01/04/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
31/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
31/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
30/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
30/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
29/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
28/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
28/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
27/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
27/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
26/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
26/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
25/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
25/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
24/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
24/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
23/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
23/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
22/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
22/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
21/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
21/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
20/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
20/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
19/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
19/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
18/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
18/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
17/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
17/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
16/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
16/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
15/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
15/03/2020,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
